date;province;ine_code;ccaa;new_cases;PCR;TestAc;activos;hospitalized;hospitalized_accumulated;hospitalized_new;intensive_care;deceased;cases_accumulated;cases_accumulated_PCR;recovered;deceased_hosp_eus;num_casos;num_casos_prueba_pcr;num_casos_prueba_test_ac;num_casos_prueba_ag;num_casos_prueba_elisa;num_casos_prueba_desconocida;num_casos_cum1;num_casos2;num_hosp;num_uci;num_def;num_casos_cum2;num_hosp_cum;num_uci_cum;num_def_cum;poblacion;cases_per_cienmil;intensive_care_per_1000000;deceassed_per_100000;hospitalized_per_100000;cases_14days;cases_7days;cases_PCR_14days;cases_PCR_7days;daily_cases;daily_cases_avg7;daily_cases_PCR;daily_cases_PCR_avg7;daily_deaths;daily_deaths_hosp_eus;daily_deaths_inc;daily_deaths_avg3;daily_deaths_avg7;daily_deaths_avg7_hosp_eus;deaths_last_week;num_casos_avg7;num_casos_prueba_pcr_avg7;num_casos2_avg7;ia14;source_name;source;comments
05/05/2021;Huesca;22;Aragón;27;0;0;794;43;1613;1613;10;476;17943;0;0;0;0;0;0;0;0;0;0;26;2;0;0;17845;1648;185;476;220461;813885;454;21591;195;492;234;0;0;27;334;0;0;0;0;0;0;1;0;1;0;0;321;2232;"Gobierno de Aragón;aragon.es;aragon.es";"https://datacovid.salud.aragon.es/covid/;https://www.aragon.es/documents/20127/38742837/casos_coronavirus_hospitales.xlsx";descargados por script https://github.com/montera34/escovid19data/blob/master/analysis/aragon/aragon.R
05/05/2021;Jaén;23;Andalucía;0;0;0;0;117;0;0;16;960;47022;0;0;0;0;0;0;0;0;0;0;144;16;2;1;46818;4338;404;946;633564;742182;253;15152;1847;1705;745;0;0;97;1029;0;0;1;0;1;17;16;0;11;0;0;987;2691;0;0;Usa este script para hospitalizados https://github.com/montera34/escovid19data/blob/master/analysis/descarga_andalucia.py
05/05/2021;León;24;Castilla y León;69;0;0;0;51;0;0;23;2108;0;39821;0;0;0;0;0;0;0;0;0;60;4;2;0;37608;4605;288;924;460001;0;5;45826;1109;0;0;749;390;69;557;69;557;0;0;0;23;23;0;16;0;0;499;1628;0;0;
05/05/2021;Lleida;25;Cataluña;0;44;0;0;116;0;0;28;793;43093;41668;0;0;0;0;0;0;0;0;0;103;1;0;0;41825;1114;111;623;434930;990803;644;18233;2667;1608;641;1585;629;80;916;75;899;1;0;1;1;13;0;9;0;0;1043;3644;Transparencia Catalunya;https://analisi.transparenciacatalunya.cat/Salut/Dades-di-ries-de-COVID-19-per-rees-de-gesti-assist/dmzh-fz47;0
05/05/2021;Lugo;27;Galicia;0;0;0;0;7;0;0;2;213;12519;0;0;0;0;0;0;0;0;0;0;11;0;0;1;12331;1160;143;219;329587;379839;61;6463;212;199;91;0;0;8;13;8;13;0;0;0;0;0;0;0;0;0;146;604;0;0;0
05/05/2021;Madrid;28;Madrid, Comunidad de;0;0;0;0;2454;111252;226;541;16765;0;703365;0;0;0;0;0;0;0;0;0;2052;143;16;11;691977;98425;7456;15147;6663394;0;812;2516;3683;0;0;22876;9680;0;0;2070;13829;13;0;1;17;163;0;114;0;0;13683;3433;"Consejería de Sanidad de la Comunidad de Madrid;Instituto de Salud Carlos III via @alfonsotwr;Comunidad de Madrid";"https://github.com/alfonsotwr/snippets/blob/master/covidia-cam/madrid-series.csv;https://www.comunidad.madrid/servicios/salud/2019-nuevo-coronavirus#situacion-epidemiologica-actual;https://github.com/alfonsotwr/snippets/blob/master/covidia-cam/madrid-historico.csv;https://github.com/alfonsotwr/snippets/blob/master/covidia-cam/madrid-pcr.csv";0
05/05/2021;Málaga;29;Andalucía;0;0;0;0;141;0;0;29;1628;97013;0;0;0;0;0;0;0;0;0;0;261;11;4;1;95236;7772;735;1611;1661785;583788;175;9797;848;2494;1222;0;0;183;1571;0;0;1;0;1;2;2;0;9;0;0;1783;1501;0;0;Usa este script para hospitalizados https://github.com/montera34/escovid19data/blob/master/analysis/descarga_andalucia.py
05/05/2021;Melilla;52;Melilla;0;16;0;315;19;0;0;3;93;0;8787;8379;0;0;0;0;0;0;0;0;16;2;0;1;8791;671;110;93;86487;0;347;10753;2197;0;0;270;95;0;0;16;136;1;0;11;13;6;0;4;0;0;133;3122;Ingesa - Facebook;https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918;
05/05/2021;Murcia;30;Murcia, Región de;70;0;108680;0;72;0;0;28;1596;111036;0;0;0;0;0;0;0;0;0;0;81;8;2;0;111270;9025;1179;1592;1493898;743264;187;10683;482;1033;484;0;0;70;691;0;0;1;0;1;1;6;0;4;0;0;75;691;Cuenta de Twitter del Gobierno de la Región de Murcia;https://twitter.com/regiondemurcia/status/1390274372615692289;
05/05/2021;Navarra;31;Navarra, Comunidad Foral de;0;134;0;0;121;0;0;29;1174;0;60280;0;0;0;0;0;0;0;0;0;141;6;0;0;60632;5823;558;1162;654214;0;443;17945;185;0;0;1974;881;0;0;134;1259;1;0;1;1;16;0;11;0;0;129;3017;Gobierno de Navarra;https://www.navarra.es/es/noticias/2021/05/06/detectados-134-nuevos-casos-de-covid-19-en-navarra-tras-realizarse-2.697-pruebas?pageBackId=363032&back=true;
05/05/2021;Ourense;32;Galicia;0;0;0;0;22;0;0;7;416;15419;0;0;0;0;0;0;0;0;0;0;20;2;0;0;15195;2034;178;419;307651;501185;228;13522;715;240;117;0;0;15;167;15;167;0;0;0;0;0;0;0;0;0;18;78;0;0;0
05/05/2021;Palencia;34;Castilla y León;11;0;0;0;15;0;0;10;798;0;18973;0;0;0;0;0;0;0;0;0;25;2;0;1;18587;2075;242;540;160980;0;621;49571;932;0;0;234;112;11;16;11;16;0;0;0;7;9;0;6;0;0;19;1454;0;0;
05/05/2021;Palmas, Las;35;Canarias;55;55;0;781;107;0;0;42;318;29157;29157;0;0;0;0;0;0;0;0;0;56;6;1;0;28489;2513;602;315;1120406;260236;375;2838;955;828;403;828;403;55;576;55;576;0;0;0;3;4;0;3;0;0;58;739;0;0;descargados por script https://github.com/montera34/escovid19data/blob/master/analysis/canarias/canarias_full.R
05/05/2021;Pontevedra;36;Galicia;0;0;0;0;76;0;0;20;600;37695;0;0;0;0;0;0;0;0;0;0;118;7;1;0;40869;3814;489;637;942665;399877;212;6365;806;1175;544;0;0;110;777;110;777;0;0;0;3;6;0;4;0;0;866;1246;0;0;0
05/05/2021;Rioja, La;26;Rioja, La;0;0;0;598;56;0;0;20;760;0;29834;0;0;0;0;0;0;0;0;0;45;2;0;0;29965;3371;376;762;316798;0;631;2399;1768;0;0;824;349;0;0;76;519;0;0;0;0;4;0;3;0;0;577;2601;Gobierno de La Rioja  - DATOS COVID en tiempo real;https://docs.google.com/spreadsheets/d/11dMDMmOq3t2Hb35BH33X0wG4xqv8SQC1av3RM1EdXRY/edit#gid=2020928690;
05/05/2021;Salamanca;37;Castilla y León;38;0;0;0;25;0;0;11;1681;0;31915;0;0;0;0;0;0;0;0;0;20;2;1;0;30066;3698;223;984;330119;0;333;50921;757;0;0;516;219;38;313;38;313;0;0;0;0;6;0;4;0;0;279;1563;0;0;
05/05/2021;Santa Cruz de Tenerife;38;Canarias;98;98;0;1091;128;0;0;28;424;24277;24277;0;0;0;0;0;0;0;0;0;97;3;1;0;23732;2612;478;419;1032983;235018;271;4105;1239;1195;577;1195;577;98;824;98;824;0;0;0;7;4;0;3;0;0;821;1157;0;0;descargados por script https://github.com/montera34/escovid19data/blob/master/analysis/canarias/canarias_full.R
05/05/2021;Segovia;40;Castilla y León;15;0;0;0;17;0;0;11;974;0;17237;0;0;0;0;0;0;0;0;0;31;2;0;0;15581;1751;170;615;153129;0;718;63607;111;0;0;410;174;15;249;15;249;1;0;1;3;7;0;5;0;0;237;2677;0;0;
05/05/2021;Sevilla;41;Andalucía;0;0;0;0;266;0;0;79;1942;120247;0;0;0;0;0;0;0;0;0;0;417;29;5;2;119069;9921;1010;1922;1942389;619068;407;9998;1369;5090;2275;0;0;372;3096;0;0;4;0;2;5;41;0;20;0;0;3237;262;0;0;Usa este script para hospitalizados https://github.com/montera34/escovid19data/blob/master/analysis/descarga_andalucia.py
05/05/2021;Soria;42;Castilla y León;8;0;0;0;10;0;0;8;619;0;9768;0;0;0;0;0;0;0;0;0;5;0;0;0;8224;1224;118;428;88636;0;903;69836;1128;0;0;140;73;8;104;8;104;1;0;2;3;9;0;6;0;0;77;1579;0;0;
05/05/2021;Tarragona;43;Cataluña;0;89;0;0;114;0;0;45;1284;51817;50361;0;0;0;0;0;0;0;0;0;117;1;0;1;49256;2240;218;1125;804664;643958;559;15957;1417;1454;687;1430;681;110;981;109;973;1;0;1;13;11;0;8;0;0;100;1777;Transparencia Catalunya;https://analisi.transparenciacatalunya.cat/Salut/Dades-di-ries-de-COVID-19-per-rees-de-gesti-assist/dmzh-fz47;0
05/05/2021;Teruel;44;Aragón;10;0;0;285;11;1314;1314;0;415;13554;0;0;0;0;0;0;0;0;0;0;10;1;0;0;13432;1418;121;414;134137;1010459;0;30939;82;185;89;0;0;10;127;0;0;0;0;0;0;0;0;0;0;0;13;1379;"Gobierno de Aragón;aragon.es;aragon.es";"https://datacovid.salud.aragon.es/covid/;https://www.aragon.es/documents/20127/38742837/casos_coronavirus_hospitales.xlsx";descargados por script https://github.com/montera34/escovid19data/blob/master/analysis/aragon/aragon.R
05/05/2021;Toledo;45;Castilla - La Mancha;0;214;0;0;206;0;0;32;2189;0;68096;0;0;0;0;0;0;0;0;0;162;5;3;0;69627;5935;455;2146;694844;0;461;31503;2965;0;0;2144;1143;0;0;214;1644;2;0;1;37;29;0;16;0;0;147;3086;0;0;
05/05/2021;Valencia/València;46;Comunitat Valenciana;88;0;0;0;86;0;0;29;3757;204152;0;0;0;0;0;0;0;0;0;0;78;6;0;1;203821;18674;1662;3764;2565124;795876;113;14646;335;1201;516;0;0;88;737;0;0;3;0;1;57;3;0;23;0;0;647;468;0;0;
05/05/2021;Valladolid;47;Castilla y León;45;0;0;0;67;0;0;34;1915;0;50731;0;0;0;0;0;0;0;0;0;44;13;0;2;50335;6229;551;1511;519546;0;654;36859;129;0;0;761;324;45;463;45;463;3;0;2;23;27;0;19;0;0;413;1465;0;0;
05/05/2021;Zamora;49;Castilla y León;19;0;0;0;25;0;0;4;721;0;13268;0;0;0;0;0;0;0;0;0;17;1;0;0;12640;1776;136;523;172539;0;232;41788;1449;0;0;173;74;19;106;19;106;1;0;1;7;9;0;6;0;0;119;1003;0;0;
05/05/2021;Zaragoza;50;Aragón;299;0;0;5037;314;9343;9343;62;2534;88266;0;0;0;0;0;0;0;0;0;0;298;25;7;4;87409;9424;896;2542;964693;914965;643;26267;3255;3284;1731;0;0;299;2473;0;0;4;0;2;17;19;0;13;0;0;2459;3404;"Gobierno de Aragón;aragon.es;aragon.es";"https://datacovid.salud.aragon.es/covid/;https://www.aragon.es/documents/20127/38742837/casos_coronavirus_hospitales.xlsx";descargados por script https://github.com/montera34/escovid19data/blob/master/analysis/aragon/aragon.R
06/05/2021;Albacete;2;Castilla - La Mancha;0;19;0;0;12;0;0;6;885;0;28540;0;0;0;0;0;0;0;0;0;20;2;0;0;27650;3327;389;837;388167;0;155;22799;309;0;0;259;127;0;0;19;201;0;0;0;3;1;0;1;0;0;196;667;0;0;
06/05/2021;Alicante/Alacant;3;Comunitat Valenciana;61;0;0;0;43;0;0;12;2801;146628;0;0;0;0;0;0;0;0;0;0;50;3;0;0;146180;12763;1322;2790;1858683;788881;65;1507;231;672;314;0;0;61;449;0;0;2;0;1;27;27;0;20;0;0;413;362;0;0;
06/05/2021;Almería;4;Andalucía;0;0;0;0;97;0;0;33;817;53478;0;0;0;0;0;0;0;0;0;0;89;6;2;0;53388;3682;636;807;716820;746045;46;11398;1353;1349;468;0;0;22;741;0;0;3;0;4;33;2;0;14;0;0;717;1882;0;0;Usa este script para hospitalizados https://github.com/montera34/escovid19data/blob/master/analysis/descarga_andalucia.py
06/05/2021;Araba/Álava;1;País Vasco;70;0;0;0;0;0;0;0;0;27766;0;0;0;0;0;0;0;0;0;0;66;0;0;3;27935;2589;214;725;331549;837463;0;0;0;1012;430;0;0;70;614;0;0;0;0;0;0;0;0;0;0;0;601;3052;"Open Data Euskadi;Open Data Euskadi";"https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/datos-asistenciales.xlsx;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/datos-asistenciales.xlsx";"Indica ""test diagnósitcos"". 6 en personas con residencia fuera de Euskadi"
06/05/2021;Asturias;33;Asturias, Principado de;67;62;5;0;135;0;0;47;1953;51161;48409;0;0;0;0;0;0;0;0;0;67;7;0;0;51163;8412;736;1951;1022800;500205;46;19095;132;1139;433;1075;400;67;619;62;571;0;0;0;0;4;0;3;0;0;619;1051;Dirección General de Salud del Principado de Asturias;"https://dgspasturias.shinyapps.io/panel_de_indicadores_asturias/;https://dgspasturias.shinyapps.io/panel_de_indicadores_asturias/_w_0ecb484e/DATOS/TABLAS_RESUMEN/asturias_resumen.csv";0
06/05/2021;Ávila;5;Castilla y León;10;0;0;0;15;0;0;9;732;0;12547;0;0;0;0;0;0;0;0;0;17;0;0;0;11691;1551;83;440;157640;0;571;46435;952;0;0;185;103;10;147;10;147;0;0;0;3;3;0;2;0;0;143;1174;0;0;
06/05/2021;Badajoz;6;Extremadura;50;0;0;0;26;0;0;4;904;0;49918;0;0;0;0;0;0;0;0;0;48;4;0;0;48844;3404;311;917;673559;0;59;13421;386;0;0;599;283;50;404;50;404;0;0;0;3;3;0;2;0;0;399;889;0;0;
06/05/2021;Balears, Illes;7;Balears, Illes;0;37;0;1344;33;0;0;27;826;59369;0;0;0;0;0;0;0;0;0;0;52;3;0;0;59644;4592;729;834;1149460;516495;235;7186;287;732;366;672;292;42;523;37;417;1;0;1;1;7;0;5;0;0;479;585;Conselleria de Salut i Consum - Govern Illes Balears;"https://www.caib.es/sites/covid-19/es/situacion_sanitaria_covid-19/;https://covid19ib.maps.arcgis.com/apps/opsdashboard/index.html#/c1cde29b86bd431287fd4225bb4193a4";
06/05/2021;Barcelona;8;Cataluña;0;558;0;0;941;0;0;252;17760;481410;445439;0;0;0;0;0;0;0;0;0;780;38;5;4;437148;34881;2887;11137;5664579;84986;445;31353;1661;14101;6221;13436;5879;950;8887;855;8399;10;0;1;117;103;0;72;0;0;9434;2372;Transparencia Catalunya;https://analisi.transparenciacatalunya.cat/Salut/Dades-di-ries-de-COVID-19-per-rees-de-gesti-assist/dmzh-fz47;0
06/05/2021;Bizkaia;48;País Vasco;321;0;0;0;0;0;0;0;0;96063;0;0;0;0;0;0;0;0;0;0;316;23;2;6;96277;10414;911;2425;1152651;833409;0;0;0;4996;2365;0;0;321;3379;0;0;0;0;0;0;0;0;0;0;0;3319;4334;"Open Data Euskadi;Open Data Euskadi";"https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/datos-asistenciales.xlsx;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/datos-asistenciales.xlsx";"Indica ""test diagnósitcos"". 6 en personas con residencia fuera de Euskadi"
06/05/2021;Burgos;9;Castilla y León;81;0;0;0;76;0;0;19;1369;0;35230;0;0;0;0;0;0;0;0;0;110;4;1;0;33734;3934;361;816;356958;0;532;38352;2129;0;0;1087;511;81;73;81;73;1;0;1;1;1;0;7;0;0;73;3045;0;0;
06/05/2021;Cáceres;10;Extremadura;16;0;0;0;24;0;0;6;855;0;24444;0;0;0;0;0;0;0;0;0;14;2;0;0;24854;2525;205;862;394151;0;152;21692;609;0;0;401;188;16;269;16;269;0;0;0;7;3;0;2;0;0;277;1017;0;0;
06/05/2021;Cádiz;11;Andalucía;0;0;0;0;113;0;0;27;1455;79229;0;0;0;0;0;0;0;0;0;0;93;8;2;1;77574;5452;624;1416;1240155;638864;218;11732;911;1653;661;0;0;100;1099;0;0;1;0;1;3;25;0;15;0;0;774;1333;0;0;Usa este script para hospitalizados https://github.com/montera34/escovid19data/blob/master/analysis/descarga_andalucia.py
06/05/2021;Cantabria;39;Cantabria;0;71;0;0;106;0;0;26;562;30509;29140;0;0;0;0;0;0;0;0;0;71;9;0;0;29359;3163;444;558;581078;525041;447;9672;1824;1346;587;1352;590;71;839;71;843;0;0;0;3;0;0;0;0;0;843;2327;Servicio Cántabro de Salud;"https://serviweb.scsalud.es:10443/ficheros/COVID19_historico.csv;https://www.scsalud.es/coronavirus";0
06/05/2021;Castellón/Castelló;12;Comunitat Valenciana;26;0;0;0;40;0;0;11;799;40406;0;0;0;0;0;0;0;0;0;0;24;1;0;0;40084;3457;426;792;579962;696701;19;13777;69;425;175;0;0;26;25;0;0;1;0;1;1;6;0;5;0;0;236;733;0;0;
06/05/2021;Ceuta;51;Ceuta;1;0;0;0;21;0;0;6;109;5770;0;0;0;0;0;0;0;0;0;0;1;2;0;0;5770;377;53;110;84777;680609;708;12857;2477;71;17;0;0;1;2;0;0;0;0;0;7;5;0;5;0;0;24;837;Sanidad;https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Actualizacion_370_COVID-19.pdf;
06/05/2021;Ciudad Real;13;Castilla - La Mancha;0;69;0;0;65;0;0;21;1711;0;45848;0;0;0;0;0;0;0;0;0;86;2;0;0;45393;5621;320;1708;495761;0;424;34513;1311;0;0;943;432;0;0;69;728;0;0;0;7;4;0;4;0;0;603;1902;0;0;
06/05/2021;Córdoba;14;Andalucía;0;0;0;0;112;0;0;38;940;50608;0;0;0;0;0;0;0;0;0;0;90;4;2;1;50316;4347;538;941;782979;646352;485;12005;143;1501;645;0;0;104;984;0;0;0;0;0;7;4;0;3;0;0;917;1917;0;0;Usa este script para hospitalizados https://github.com/montera34/escovid19data/blob/master/analysis/descarga_andalucia.py
06/05/2021;Coruña, A;15;Galicia;0;0;0;0;92;0;0;17;1163;57601;0;0;0;0;0;0;0;0;0;0;76;11;0;0;54744;6292;995;1103;1119596;51448;152;10388;822;964;461;0;0;78;659;78;659;0;0;0;3;3;0;2;0;0;636;861;0;0;0
06/05/2021;Cuenca;16;Castilla - La Mancha;0;41;0;0;12;0;0;3;538;0;19176;0;0;0;0;0;0;0;0;0;20;0;0;0;20316;2494;143;557;196329;0;153;27403;611;0;0;324;171;0;0;41;271;0;0;0;3;1;0;1;0;0;209;165;0;0;
06/05/2021;Gipuzkoa;20;País Vasco;222;0;0;0;0;0;0;0;0;65230;0;0;0;0;0;0;0;0;0;0;221;0;0;3;66059;2562;263;1202;723576;901495;0;0;0;4060;1624;0;0;222;232;0;0;0;0;0;0;0;0;0;0;0;2316;5611;"Open Data Euskadi;Open Data Euskadi";"https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/datos-asistenciales.xlsx;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/datos-asistenciales.xlsx";"Indica ""test diagnósitcos"". 6 en personas con residencia fuera de Euskadi"
06/05/2021;Girona;17;Cataluña;0;127;0;0;167;0;0;45;2120;64888;62403;0;0;0;0;0;0;0;0;0;227;2;0;3;61160;1941;179;1424;771044;84156;584;27495;2166;2843;1300;2830;1294;192;1857;191;1849;4;0;2;27;26;0;18;0;0;2026;367;Transparencia Catalunya;https://analisi.transparenciacatalunya.cat/Salut/Dades-di-ries-de-COVID-19-per-rees-de-gesti-assist/dmzh-fz47;0
06/05/2021;Granada;18;Andalucía;0;0;0;0;334;0;0;93;1697;83840;0;0;0;0;0;0;0;0;0;0;249;19;5;2;83080;7559;980;1670;914678;916607;1017;18553;3652;3854;1830;0;0;344;2861;0;0;3;0;2;27;19;0;14;0;0;2393;4214;0;0;Usa este script para hospitalizados https://github.com/montera34/escovid19data/blob/master/analysis/descarga_andalucia.py
06/05/2021;Guadalajara;19;Castilla - La Mancha;0;82;0;0;48;0;0;21;620;0;25360;0;0;0;0;0;0;0;0;0;59;0;0;0;24796;1553;106;613;257762;0;815;24053;1862;0;0;1111;470;0;0;82;735;0;0;0;3;4;0;1;0;0;636;431;0;0;
06/05/2021;Huelva;21;Andalucía;0;0;0;0;63;0;0;13;364;28777;0;0;0;0;0;0;0;0;0;0;86;4;1;0;28691;2111;155;366;521870;551421;249;6975;1207;1150;524;0;0;120;907;0;0;0;0;0;3;3;0;1;0;0;701;2204;0;0;Usa este script para hospitalizados https://github.com/montera34/escovid19data/blob/master/analysis/descarga_andalucia.py
06/05/2021;Huesca;22;Aragón;27;0;0;789;46;1614;1614;11;477;17970;0;0;0;0;0;0;0;0;0;0;25;4;0;1;17870;1652;185;477;220461;81511;499;21636;2087;455;207;0;0;27;296;0;0;1;0;2;3;3;0;2;0;0;286;2064;"Gobierno de Aragón;aragon.es;aragon.es";"https://datacovid.salud.aragon.es/covid/;https://www.aragon.es/documents/20127/38742837/casos_coronavirus_hospitales.xlsx";descargados por script https://github.com/montera34/escovid19data/blob/master/analysis/aragon/aragon.R
06/05/2021;Jaén;23;Andalucía;0;0;0;0;117;0;0;14;961;47127;0;0;0;0;0;0;0;0;0;0;147;14;0;1;46965;4352;404;947;633564;74384;221;15168;1847;1612;705;0;0;105;1136;0;0;1;0;1;17;16;0;10;0;0;101;2544;0;0;Usa este script para hospitalizados https://github.com/montera34/escovid19data/blob/master/analysis/descarga_andalucia.py
06/05/2021;León;24;Castilla y León;64;0;0;0;44;0;0;22;2108;0;39885;0;0;0;0;0;0;0;0;0;64;6;1;0;37672;4611;289;924;460001;0;478;45826;957;0;0;769;360;64;514;64;514;0;0;0;23;13;0;9;0;0;513;1672;0;0;
06/05/2021;Lleida;25;Cataluña;0;35;0;0;114;0;0;28;793;43160;41733;0;0;0;0;0;0;0;0;0;62;3;0;0;41887;1117;111;623;434930;992344;644;18233;2621;1490;601;1467;588;67;859;65;84;0;0;0;7;1;0;7;0;0;984;3373;Transparencia Catalunya;https://analisi.transparenciacatalunya.cat/Salut/Dades-di-ries-de-COVID-19-per-rees-de-gesti-assist/dmzh-fz47;0
06/05/2021;Lugo;27;Galicia;0;0;0;0;6;0;0;1;214;12529;0;0;0;0;0;0;0;0;0;0;11;1;0;0;12342;1161;143;219;329587;380142;3;6493;182;194;78;0;0;10;111;10;111;1;0;5;3;1;0;1;0;0;123;589;0;0;0
06/05/2021;Madrid;28;Madrid, Comunidad de;0;0;0;0;2381;111458;206;530;16784;0;705226;0;0;0;0;0;0;0;0;0;1844;152;16;12;693821;98577;7472;15159;6663394;0;795;25188;3573;0;0;22364;9466;0;0;1861;13523;19;0;1;17;17;0;119;0;0;13399;3356;"Consejería de Sanidad de la Comunidad de Madrid;Instituto de Salud Carlos III via @alfonsotwr;Comunidad de Madrid";"https://github.com/alfonsotwr/snippets/blob/master/covidia-cam/madrid-series.csv;https://www.comunidad.madrid/servicios/salud/2019-nuevo-coronavirus#situacion-epidemiologica-actual;https://github.com/alfonsotwr/snippets/blob/master/covidia-cam/madrid-historico.csv;https://github.com/alfonsotwr/snippets/blob/master/covidia-cam/madrid-pcr.csv";0
06/05/2021;Málaga;29;Andalucía;0;0;0;0;135;0;0;25;1629;97273;0;0;0;0;0;0;0;0;0;0;195;7;1;0;95431;7779;736;1611;1661785;585352;15;9803;812;2519;1283;0;0;260;1864;0;0;1;0;1;23;14;0;8;0;0;1743;1516;0;0;Usa este script para hospitalizados https://github.com/montera34/escovid19data/blob/master/analysis/descarga_andalucia.py
06/05/2021;Melilla;52;Melilla;0;38;0;321;19;0;0;2;94;0;8825;8410;0;0;0;0;0;0;0;0;37;2;0;1;8828;673;110;94;86487;0;231;10869;2197;0;0;264;120;0;0;38;171;1;0;11;13;7;0;5;0;0;169;3052;Ingesa Melilla - Twitter;https://twitter.com/MelillaGobierno/status/1390602478006280194?s=20;
06/05/2021;Murcia;30;Murcia, Región de;67;0;108804;0;79;0;0;29;1596;111103;0;0;0;0;0;0;0;0;0;0;85;6;2;0;111355;9031;1181;1592;1493898;743712;194;10683;529;1000;443;0;0;67;633;0;0;0;0;0;7;6;0;4;0;0;697;669;Cuenta de Twitter del Gobierno de la Región de Murcia;https://twitter.com/regiondemurcia/status/1390650103854157828;
06/05/2021;Navarra;31;Navarra, Comunidad Foral de;0;125;0;0;125;0;0;26;1174;0;60405;0;0;0;0;0;0;0;0;0;130;14;2;1;60762;5837;560;1163;654214;0;397;17945;1911;0;0;1909;861;0;0;125;123;0;0;0;7;14;0;10;0;0;126;2918;Gobierno de Navarra;https://www.navarra.es/es/noticias/2021/05/07/detectados-125-nuevos-casos-de-covid-19-en-navarra-tras-realizarse-2.007-pruebas?pageBackId=363032&back=true;
06/05/2021;Ourense;32;Galicia;0;0;0;0;19;0;0;7;416;15439;0;0;0;0;0;0;0;0;0;0;14;2;0;0;15209;2036;178;419;307651;501835;228;13522;618;242;111;0;0;20;159;20;159;0;0;0;0;0;0;0;0;0;159;787;0;0;0
06/05/2021;Palencia;34;Castilla y León;27;0;0;0;10;0;0;12;799;0;19000;0;0;0;0;0;0;0;0;0;24;5;0;0;18611;2080;242;540;160980;0;745;49633;621;0;0;233;124;27;177;27;177;1;0;1;3;7;0;5;0;0;194;1447;0;0;
06/05/2021;Palmas, Las;35;Canarias;63;63;0;748;103;0;0;43;319;29220;29220;0;0;0;0;0;0;0;0;0;62;6;0;1;28551;2519;602;316;1120406;260798;384;2847;919;825;404;825;404;63;577;63;577;1;0;3;7;4;0;3;0;0;58;736;0;0;descargados por script https://github.com/montera34/escovid19data/blob/master/analysis/canarias/canarias_full.R
06/05/2021;Pontevedra;36;Galicia;0;0;0;0;80;0;0;20;600;37782;0;0;0;0;0;0;0;0;0;0;95;9;1;0;40964;3823;490;637;942665;4008;212;6365;849;1140;552;0;0;87;789;87;789;0;0;0;0;3;0;2;0;0;833;1209;0;0;0
06/05/2021;Rioja, La;26;Rioja, La;0;0;0;582;53;0;0;19;761;0;29919;0;0;0;0;0;0;0;0;0;45;9;2;1;30010;3380;378;763;316798;0;6;24022;1673;0;0;812;369;0;0;85;536;1;0;1;3;6;0;2;0;0;546;2563;Gobierno de La Rioja  - DATOS COVID en tiempo real;https://docs.google.com/spreadsheets/d/11dMDMmOq3t2Hb35BH33X0wG4xqv8SQC1av3RM1EdXRY/edit#gid=2020928690;
06/05/2021;Salamanca;37;Castilla y León;25;0;0;0;30;0;0;11;1681;0;31940;0;0;0;0;0;0;0;0;0;18;5;0;0;30084;3703;223;984;330119;0;333;50921;909;0;0;470;214;25;306;25;306;0;0;0;0;1;0;1;0;0;25;1424;0;0;
06/05/2021;Santa Cruz de Tenerife;38;Canarias;63;63;0;1037;125;0;0;30;425;24340;24340;0;0;0;0;0;0;0;0;0;61;4;0;1;23793;2616;478;420;1032983;235628;29;4114;121;1159;555;1159;555;63;793;63;793;1;0;2;1;4;0;3;0;0;787;1122;0;0;descargados por script https://github.com/montera34/escovid19data/blob/master/analysis/canarias/canarias_full.R
06/05/2021;Segovia;40;Castilla y León;29;0;0;0;17;0;0;11;974;0;17266;0;0;0;0;0;0;0;0;0;12;5;1;0;15593;1756;171;615;153129;0;718;63607;111;0;0;403;174;29;249;29;249;0;0;0;3;6;0;4;0;0;213;2632;0;0;
06/05/2021;Sevilla;41;Andalucía;0;0;0;0;249;0;0;77;1943;120625;0;0;0;0;0;0;0;0;0;0;321;30;2;0;119390;9951;1012;1922;1942389;621014;396;10003;1282;5023;2221;0;0;378;3467;0;0;1;0;1;5;29;0;21;0;0;3031;2586;0;0;Usa este script para hospitalizados https://github.com/montera34/escovid19data/blob/master/analysis/descarga_andalucia.py
06/05/2021;Soria;42;Castilla y León;5;0;0;0;9;0;0;8;619;0;9773;0;0;0;0;0;0;0;0;0;14;1;0;0;8238;1225;118;428;88636;0;903;69836;1015;0;0;129;56;5;8;5;8;0;0;0;3;4;0;3;0;0;9;1455;0;0;
